page_id,page_len,page_touched
36862316,7074,20160629205806
22714480,15979,20160711213651
12821776,1606,20160712213917
24949544,3332,20160716215225
13445924,11976,20160716210605
960440,5847,20160707224011
16787611,2208,20160704163201
2118985,4429,20160703064912
43676388,7769,20160626155916
23584837,1195,20160713164114
40283659,2686,20160712140710
32692981,7842,20160711073606
38887011,567,20160708233958
45024580,9713,20160703074229
4765358,29407,20160713055735
7665043,12979,20160701151739
32037208,2300,20160711213208
11089325,5492,20160715114041
19002177,1749,20160716031156
3152853,3050,20160625075416
10656526,1418,20160712235751
9287001,7429,20160712213917
20055575,616,20160711092111
1098784,60129,20160713191513
22184374,4274,20160715224016
32143515,4230,20160626155916
2230222,7364,20160717073006
40824343,1927,20160704163201
33400666,1938,20160710120900
6753697,6210,20160717093443
6961957,7068,20160712235751
26638138,3200,20160704163201
13533169,1948,20160629205806
33743899,18629,20160704191912
17588737,776,20160717024132
44600088,1467,20160703145128
43591138,3976,20160712140710
40867996,1678,20160704205101
10299985,8605,20160716225603
13390463,2872,20160714230819
2240762,9341,20160717183336
3623002,4465,20160712213917
30900649,7113,20160712040731
42967223,2526,20160712140710
25836613,4199,20160706084104
39657692,2945,20160704191912
45709235,3133,20160712181646
5180426,22216,20160717050708
3757032,5942,20160717065954
23157452,1841,20160711222439
9425822,7044,20160625183548
22872530,1771,20160707034924
5650900,1864,20160712235751
39522366,1732,20160711085442
13106506,7122,20160710093954
44134739,2974,20160709093627
4105254,6088,20160625061853
4218570,16338,20160630173303
50236430,1381,20160701154344
30516953,6984,20160630185007
1435099,2497,20160711211516
6055006,5731,20160625065339
12382897,28216,20160716073409
24416038,5019,20160704163201
6553110,3757,20160712235751
644690,5632,20160715054136
15530223,13217,20160710104402
40282673,999,20160630172230
39020574,1280,20160704191912
32977634,896,20160629231142
1313639,10433,20160707145507
14040897,3450,20160707063749
9302722,2614,20160704163201
25659519,3636,20160704191912
43665222,2271,20160708182730
7841631,625,20160704191912
12920861,944,20160714195858
34441777,2303,20160715190331
37929090,2134,20160703145128
44301305,3560,20160708235335
46721668,8010,20160709182610
4141079,2594,20160705035926
3762980,3799,20160702010331
43396810,3547,20160704163201
4969230,8350,20160717072907
5257643,3705,20160712235751
1130262,5741,20160717161352
17088569,2464,20160717101314
47641814,1825,20160702094256
20172526,3196,20160712140710
50429395,635,20160628103605
15592443,8266,20160710184025
6746295,667,20160704191912
36841616,859,20160701003854
10934410,3383,20160709020655
31485518,703,20160704191912
45455092,9304,20160708235558
23183170,3381,20160626033503
176148,10982,20160717052715
23545197,1136,20160713164114
10966153,4889,20160708023020
42009995,1785,20160703145128
13114151,1414,20160714205831
637998,26574,20160717022257
19544129,3685,20160716125928
43435452,4572,20160629205806
40884498,1806,20160704163201
20900474,4444,20160717093123
45206004,2939,20160711134420
138622,14141,20160717045630
4887300,1676,20160703070503
5836994,2572,20160629231142
867101,7689,20160717112750
28826631,5435,20160703145128
18796726,2274,20160625061853
9802146,6068,20160709005516
38779136,1527,20160717073245
36706385,4342,20160708220024
47177810,14565,20160712055935
42513145,3189,20160711104501
21827319,3342,20160706105440
153942,40216,20160717050401
32539958,17350,20160708071038
36816030,1653,20160715055837
15537781,1779,20160701125546
45208157,4789,20160714092807
2884358,102878,20160716140516
1697919,8150,20160627211129
18968282,1307,20160715235729
10741814,5591,20160712235751
32827768,442,20160714091418
33862955,8842,20160704191912
4435821,3822,20160717044556
43010298,30726,20160709215501
27695728,2395,20160704163201
29719913,1663,20160717000755
35764042,2157,20160708210019
13826701,5098,20160712213917
12875695,710,20160712235751
44091527,2603,20160711115426
31669065,22350,20160716003625
12465673,9464,20160701151739
16633041,2506,20160704191912
11771865,3675,20160629205806
5301562,438,20160705183030
49025490,2742,20160629003426
946951,4399,20160716111418
29566023,2278,20160704134018
105510,7639,20160717120234
49652468,1931,20160709000215
44038521,2588,20160711115002
118009,18078,20160717113029
4069030,7468,20160703064912
21997443,3699,20160712040731
34530758,2730,20160629205806
16073262,5731,20160704022638
4320319,4754,20160708221526
32436766,1184,20160717170525
50847538,7411,20160717111641
12955279,4312,20160708223449
48952167,1208,20160629174611
35954967,6164,20160712014000
33572148,916,20160713164114
7683165,7593,20160717100655
5080673,2535,20160712023528
33957583,2125,20160709171912
19403646,2446,20160716134836
1517154,3746,20160704191912
18410093,4554,20160717054535
15443097,5462,20160704163201
3170935,3187,20160704021332
39745166,2387,20160717031951
42991059,2272,20160712140710
17883411,1704,20160712213917
3701701,5781,20160716030717
48810896,1640,20160704191912
43404407,4238,20160625164903
24742549,5272,20160715230047
2526551,11897,20160705224633
35946156,3058,20160715045708
40935043,822,20160704191912
15027007,3029,20160712213917
7902268,5576,20160706030947
2160079,37173,20160711074649
13296027,3591,20160714214521
43597039,1471,20160716175745
38600984,2451,20160708233925
32321715,3023,20160629003426
12895557,1226,20160712235751
28688767,21501,20160704191912
31171434,1308,20160717032526
26424564,4281,20160625061853
956692,17664,20160627012019
32113677,1250,20160704191912
48558787,4376,20160717062033
114263,13724,20160717180638
40436509,3092,20160704191912
10644744,6632,20160710121711
18702270,6938,20160715072321
3665690,5874,20160705100358
9703738,3991,20160712213917
35045068,9760,20160711084545
1789848,5073,20160708023013
13447086,3111,20160717171502
31959404,6006,20160713014313
7226127,2046,20160712235751
50277139,1122,20160628065456
48890915,932,20160704191912
17058275,933,20160716150844
150577,12100,20160717051310
13758434,3675,20160717154805
32716783,3750,20160707144507
20255982,9852,20160708061003
16451700,69831,20160716040306
5346066,18186,20160717103618
48535570,7550,20160717150727
2307848,8619,20160704191912
28129682,9541,20160716215232
33615443,29860,20160712210753
31701533,2532,20160704163201
21971057,2185,20160704163201
50787912,9835,20160715211611
16962491,4101,20160712140710
41946968,10244,20160716164554
13131399,928,20160708223502
25571896,1967,20160715094125
40729214,7355,20160709172933
50407342,3981,20160716094705
11822036,23711,20160715114046
41832315,1867,20160704163201
33872727,2413,20160707035234
37060793,1891,20160711064503
46382179,2316,20160704163201
28790136,10605,20160704163201
27708073,1889,20160708231151
5982498,1363,20160707090106
50070903,9909,20160708124038
24734512,12185,20160629040937
47728506,3089,20160704163201
41330786,1777,20160704163201
41635065,1894,20160704163201
21575646,1244,20160629231142
12526478,4501,20160629104331
19896762,2816,20160712014033
15070335,2887,20160716125729
36361559,7962,20160717034504
4620363,2766,20160711023353
24018549,1292,20160716225313
49252786,1398,20160629205806
33900595,9134,20160711031052
814763,39907,20160716100601
25537075,50132,20160716220527
31803217,2055,20160704191912
11219231,13769,20160704191912
43371597,3133,20160703064912
19241,71651,20160716095146
12359354,2936,20160715135642
755061,20178,20160717115052
26726065,4088,20160625183857
27099952,3235,20160629205806
11728170,14440,20160716162018
433310,36472,20160716094154
20732150,5739,20160702203850
2191296,6962,20160708141241
20330617,1626,20160717172807
6186221,5903,20160714150236
44017551,3590,20160629205806
35699792,1522,20160708233601
25473952,45698,20160704191912
13283221,928,20160715131847
124815,13893,20160717160157
49231464,1597,20160704205101
13347348,8311,20160701151739
12480352,12350,20160708223353
29105840,1657,20160714211116
9073744,1833,20160716072507
24490757,5846,20160704191912
35340319,6432,20160713165246
19865510,29572,20160716092214
11500648,514,20160711145552
20207529,1862,20160711205144
3863495,5712,20160716030720
43685491,25543,20160712101242
38985722,4966,20160716160855
1318870,27770,20160715174158
14018712,6739,20160716090022
15132889,16471,20160704191912
44871975,1768,20160717095248
103510,3169,20160717114714
26965852,2661,20160709085202
18532315,4933,20160708224336
47650504,1130,20160629173736
11535720,1450,20160717173812
6738426,10319,20160712213917
38931027,4522,20160629205806
2345336,8741,20160717085022
36253221,7917,20160704191912
48974101,31477,20160712140710
28341,8331,20160717033228
4800433,15861,20160717071558
37768909,1013,20160704191912
35204421,2616,20160704163201
41574684,7054,20160715182225
4890588,6220,20160704191912
14854522,8486,20160717050851
11271026,2371,20160712213917
12362717,5495,20160704163201
135902,19455,20160717041935
3343805,12517,20160712235751
28071656,22941,20160716211720
27763544,3417,20160717001812
25199706,4029,20160712140710
1759344,3363,20160704063809
26205732,3562,20160703145128
15469672,5289,20160716171522
17972106,1759,20160717043344
41113513,12000,20160711105945
22973639,2356,20160704163201
48247921,572,20160716041654
31411546,51499,20160701162224
1628131,30665,20160717142050
34203284,54867,20160705100358
43292452,20417,20160717120527
803716,14385,20160629003426
29958689,9375,20160717182352
28198905,5597,20160701055315
15804854,1038,20160712213917
23341022,18209,20160704191912
18255941,82096,20160717093217
36352412,4029,20160717050650
25468850,4600,20160704163201
13730028,4117,20160704191912
43473755,1288,20160629205806
13060338,3978,20160704191912
50715458,610,20160711165124
5224448,5880,20160712235751
33287268,2732,20160701222655
49347555,9859,20160709111048
3540784,8004,20160716064219
16024680,1214,20160716164729
39848388,1862,20160629205806
32847055,2036,20160625143033
5818750,3866,20160629205806
15587156,1190,20160712213917
29676903,21332,20160714145055
22813343,4506,20160703064912
30105638,1756,20160717090826
37273586,1991,20160704163201
12924677,886,20160714201019
20896389,4894,20160710112104
12315045,6360,20160712235751
33355270,5974,20160704191912
13943925,14540,20160716125724
151453,48287,20160717111345
9927510,3143,20160717120355
1226919,2009,20160710175007
6808830,3994,20160712235751
20587554,3650,20160701134522
2855131,3400,20160716081028
23291736,6717,20160714052053
15386390,2006,20160716094809
10349441,8721,20160712235751
33197361,2855,20160708233316
47604621,2211,20160704191912
2783865,11041,20160716163910
9848403,32968,20160706181512
21529170,1507,20160629205806
322232,40993,20160717111814
14332607,815,20160714213333
500011,7404,20160712235751
6183215,1296,20160712213917
9113972,3320,20160717093013
8253084,2714,20160712213917
28759700,3150,20160716133509
32049132,792,20160704191912
9615549,8082,20160712213917
656393,5180,20160717090551
20918712,1669,20160712040731
920695,4850,20160717124556
31437346,2604,20160704191912
15736432,1180,20160712213917
28022570,2043,20160708231321
15100221,2103,20160712213917
516111,3286,20160716100556
5700404,6816,20160717140146
51042049,2416,20160710185616
16840953,1718,20160712213917
19777563,842,20160625061853
8945503,5232,20160703064912
26164484,1963,20160717182337
28050699,14966,20160716231003
15791500,1077,20160712213917
19437961,5197,20160702233546
19901062,1683,20160717031320
10519663,10890,20160704191912
22464013,5029,20160712140710
2984751,11228,20160712235751
3666365,3660,20160705150907
29319793,16768,20160714133329
15913998,1356,20160712213917
3521050,11009,20160707091436
20561461,13886,20160716134839
21822144,1822,20160711092111
44253715,1616,20160707032011
35355154,2143,20160629205806
42053493,1350,20160708234723
632717,21052,20160715201235
12388618,8666,20160716073409
3654602,5129,20160704191912
26679358,2308,20160704191912
6161068,7586,20160629040704
16595760,2206,20160712140710
5038630,3741,20160714203932
46492475,16647,20160715133348
40919195,6825,20160711105928
1179197,3737,20160705100358
28076854,1925,20160710172311
14855967,2110,20160712225712
44637062,7866,20160711221126
53741,28485,20160717041420
116604,6140,20160717111053
2934371,1101,20160630172230
37735244,2622,20160711073231
11501285,894,20160712235751
175537,119343,20160717162710
6406803,8668,20160712032235
10811537,1507,20160704191912
35028073,5228,20160629205806
16467002,523,20160701180525
22399825,1623,20160708225420
10732175,9914,20160713030710
5274275,3320,20160713160356
11569470,3291,20160704112044
48511895,3829,20160717164153
39343526,17116,20160629003426
46731711,2327,20160711221952
35836642,1238,20160713055249
40569197,1896,20160704163201
9226238,2779,20160712101242
47075356,3368,20160704191912
15066600,1948,20160716012319
265730,3848,20160717162555
15373747,2548,20160626155916
7392824,7823,20160629003426
22848044,4600,20160629205806
976183,9487,20160717164731
40359884,1653,20160630172230
7345396,7230,20160710175348
47500073,12158,20160706053758
43764973,1433,20160717091639
30684117,2680,20160717092455
25904690,3166,20160704175646
4395058,4660,20160708221558
42751468,2873,20160708234924
769895,9045,20160703064912
46869571,5139,20160717165402
5274923,6878,20160625061853
13299291,2020,20160708223506
12680241,4946,20160710130730
16651712,2492,20160704163201
39771596,3483,20160704163201
14326063,17004,20160711213208
998846,4025,20160713160356
7036030,2521,20160712235751
42282116,18926,20160625061853
23654442,2190,20160625061853
37106079,12856,20160629075301
18092014,2810,20160625061853
18276032,8922,20160705221516
43464096,2467,20160704163201
25197021,4362,20160707093936
13932969,8604,20160630023937
445046,22283,20160715123321
4224778,4207,20160717091841
14808818,6251,20160715205645
31025675,1182,20160715232111
12173339,1277,20160702025500
48114467,5136,20160711175141
43143449,4560,20160711213208
39470359,1860,20160703145128
5923880,4920,20160710100955
3152495,4008,20160703064912
19493708,27362,20160717172929
27849643,2512,20160709172435
15912789,6236,20160707233237
171090,18118,20160716092254
50467504,1097,20160628174728
6183116,1312,20160712213917
46521997,2257,20160711165026
12037703,25291,20160712090233
5080963,11720,20160629003426
21731971,1841,20160711092111
3476330,2863,20160629003426
46346385,1150,20160625061853
31573649,4852,20160704163201
14920930,1840,20160629205806
26498672,4853,20160704163201
26041733,2518,20160703145128
11982147,685,20160708223255
18472454,1658,20160714215915
32594451,17571,20160716142914
41793791,1787,20160704163201
17840539,10709,20160711121953
7214924,12562,20160713160356
2163846,661,20160712235751
40331966,4530,20160704163201
3251858,15026,20160713212317
174797,39838,20160713191513
2944913,23841,20160717183617
50692903,2286,20160716163311
51070770,5871,20160714114808
35754386,3071,20160704191912
24362640,4817,20160704163201
18011443,24251,20160713053701
20366022,2440,20160717174325
45415447,2145,20160711185432
15618804,1350,20160625061853
23194177,1868,20160704163201
2868276,16099,20160704191912
48193986,2329,20160704163201
25852611,12811,20160711092111
5073958,28333,20160717123723
47117889,1297,20160703064912
27119436,1244,20160627222244
1212294,2697,20160712213917
45087619,1820,20160704163201
7949615,7591,20160712235751
25054275,28196,20160712101242
43715852,4908,20160712101242
23526885,1341,20160713160356
49447853,1743,20160709173959
2612512,3624,20160705100358
20663242,6183,20160711093636
844305,8008,20160716102117
31740802,3486,20160711210620
13414006,7389,20160715194133
2005942,9647,20160703235628
36296584,61376,20160713213442
31406626,12876,20160706164327
5815331,2690,20160717083504
50659002,1149,20160712202110
17030005,30182,20160717032635
38072380,1881,20160717090005
14869918,3835,20160715223710
26131419,23628,20160716074226
29108738,5699,20160703064912
21823563,1878,20160711092111
2703777,5354,20160708073329
25879226,3514,20160625061853
19755361,2224,20160709181945
25256992,4426,20160702002856
17438552,5559,20160702054440
10308806,2865,20160713124638
50688263,3136,20160713030710
50563878,3092,20160704163201
12041508,3427,20160704163201
32525950,3707,20160708233241
2704860,5388,20160712055935
4250401,7681,20160714011438
38798794,13980,20160711230447
47602822,2526,20160704191912
25280751,1974,20160629205806
38007835,2096,20160703145128
2331118,7141,20160712213917
49987973,5394,20160630172230
8686489,1695,20160713000224
20628980,811,20160710100128
2145610,21508,20160625061853
28444379,1681,20160704072756
20403439,6026,20160704191912
15520745,1742,20160712213917
38568823,2499,20160704163201
8641104,5064,20160712213917
34874370,49993,20160711084531
334545,5114,20160716195948
6637834,3890,20160717165929
27110204,7677,20160629003426
3858226,2539,20160714233018
25557001,8238,20160710181651
44829154,1269,20160704191912
41707824,2648,20160708090109
33545902,13074,20160714062903
32644555,1186,20160703064912
37429505,4371,20160712101242
118271,47803,20160717113345
35083385,36560,20160710173720
18993407,5249,20160717051146
4978226,24684,20160711152039
6896795,3130,20160706160923
10442750,3447,20160712235751
23411323,2744,20160703145128
1110459,9492,20160703064912
50012641,1541,20160629205806
40655345,660,20160704191912
21036692,569,20160704191912
3994088,1282,20160708221048
1972667,6038,20160712213917
416480,12393,20160717034732
27278836,11839,20160712153958
239064,30773,20160717064702
9007418,5112,20160707231541
17642986,3023,20160703064912
22367953,2088,20160629205806
1034501,984,20160704191912
28414149,3926,20160625061853
25468575,4367,20160703145128
1571819,2550,20160703064912
19074598,2418,20160704163201
46951211,11072,20160630015914
14712351,2651,20160629003426
49522642,10618,20160715122626
20281660,2177,20160716161549
25987843,1752,20160710143941
31221440,1177,20160708235001
33563626,70979,20160714123906
5863235,3925,20160701190834
11150943,7954,20160706135000
12792754,4505,20160712002524
14242885,1652,20160716091027
12873028,1161,20160712235751
46939802,12015,20160705104932
50577683,2927,20160715020256
24856016,4976,20160704163201
22501326,2078,20160716092229
36449577,1556,20160704191912
42922636,3275,20160704163201
3522825,6229,20160629205806
7148477,3657,20160712235751
25892418,14450,20160712001411
29174115,10573,20160710181651
22265112,7204,20160710120501
2792455,9889,20160712235751
17141810,437,20160716160750
13835734,2544,20160704191912
3037364,7243,20160704191912
13635281,4081,20160629205806
1187522,6350,20160715194737
20112587,6324,20160716120131
39877038,1594,20160704194356
50437899,1425,20160629205806
41586443,3155,20160705061440
47758045,7629,20160713162245
10589690,1054,20160713133624
31098382,4231,20160704231634
27946039,3903,20160715230101
39289433,4551,20160711214824
43384135,795,20160704191912
2279644,4922,20160717025054
26486931,1737,20160712171316
12172819,1108,20160712235751
15897311,1253,20160712213917
49892458,2285,20160629165522
22094377,12067,20160629003426
12489549,6410,20160717154039
13393215,10703,20160714221305
5468097,4374,20160712213917
17444338,2159,20160713160356
6550548,1156,20160712235751
5818303,3898,20160712235751
3111075,7018,20160712012907
37633176,2964,20160703143442
13155,10334,20160715055106
47934306,4685,20160716035412
25177860,1080,20160708230237
817165,33322,20160716011417
10267385,3280,20160712235751
34896268,6400,20160704191912
36029688,1610,20160712101242
7353354,5904,20160702224947
23997235,2138,20160708225917
3291929,7698,20160716083231
4300561,2733,20160712235751
9713381,1550,20160712213917
11194948,871,20160706120452
3612268,4384,20160704191912
21972883,1305,20160709104547
3284567,9493,20160714132542
37475808,961,20160704191912
1821058,4828,20160703064912
35284121,557,20160708195754
18008020,3224,20160704194352
26410380,1081,20160704191912
4957065,3815,20160629205806
36811435,5853,20160629205806
4625510,2437,20160711101915
14671690,10118,20160717190307
18666172,1216,20160715060344
1026694,6249,20160709205033
25642546,72223,20160716132225
2977526,1676,20160712235751
356287,8589,20160713235718
128144,7035,20160717182734
4723960,12988,20160707155429
902122,3149,20160717150535
28207061,3683,20160625061853
24634316,488,20160704191912
3392389,5731,20160716022642
30784377,4274,20160708232421
21841065,1725,20160711092111
37547190,7223,20160710181651
32287012,1746,20160715143217
81250,5710,20160716154123
4144204,4944,20160625061853
51001973,1297,20160714221932
50623032,8437,20160716154017
47906301,1679,20160625061853
29788842,29695,20160629003426
5437549,13146,20160714010953
19662380,1667,20160629205806
33000637,6420,20160703145128
3910270,7997,20160703064912
3731692,3923,20160712235751
665469,11805,20160704191912
6130780,6451,20160715005043
2423487,610,20160708025730
17528384,7612,20160711221804
21256838,2608,20160717112947
30281523,3699,20160704191912
15525863,12189,20160708023041
4548737,12773,20160717112730
25912968,3525,20160712140710
31948911,17791,20160716074301
4162207,10454,20160707200428
21681120,5959,20160704191912
17975062,698,20160704191912
46713155,52220,20160717145031
27783637,1559,20160629205806
595249,13062,20160704191912
21809298,10267,20160715111954
12940250,3920,20160717060126
28170881,3506,20160714233307
20308698,60952,20160715051950
236205,44694,20160717064617
16179484,791,20160716083007
24202483,2516,20160629205806
48783985,13732,20160625040450
33484228,1116,20160704191912
43423560,65763,20160714173134
3088910,5333,20160705095532
12768074,560,20160704163201
24465925,1431,20160708230009
16113082,2369,20160716081906
39648581,1762,20160703145128
4933365,1804,20160707230251
12700923,11362,20160712235751
28756111,8757,20160710181651
34648216,567,20160704232103
1091325,3310,20160625061853
1042326,19527,20160712213917
18791192,1177,20160706090625
8490054,1545,20160711115936
1060866,3600,20160716063339
49670359,2284,20160701091552
2539036,6740,20160713172043
14501779,1611,20160716191445
10255983,5321,20160711013226
36563543,2212,20160704163201
23549222,811,20160629231142
3056443,4053,20160712235751
47443609,3843,20160714171856
39395522,1517,20160711103333
135578,14678,20160717041928
49015878,4320,20160628221751
4977857,3425,20160712235751
43838403,1894,20160704163201
3071674,4869,20160712213917
24628546,18609,20160712101242
10655486,1555,20160708223134
21670401,5282,20160704163201
34503284,1621,20160708130251
23630574,3206,20160703145128
18206108,1670,20160714200030
40581269,2370,20160629205806
6702563,4007,20160712213917
5816356,6425,20160714175545
36339221,977,20160712040731
115855,11257,20160717104844
33893677,1758,20160708233359
24304594,2844,20160704163201
44764201,3273,20160626155916
41597964,1590,20160711034710
32834468,4653,20160704191912
45719495,4413,20160711133830
20183742,1932,20160717162039
10613207,3379,20160710031014
6417541,2124,20160713030710
33053601,52112,20160707091830
29966578,14560,20160711144054
27558335,5545,20160710181651
40348564,4492,20160704191912
2159204,1285,20160630172230
4721576,8474,20160710092740
623859,4398,20160703064912
28602427,3211,20160630172230
39702462,2062,20160704163201
358305,3962,20160629003426
33228133,3415,20160707230219
4194550,1589,20160625061853
40630471,1877,20160704163201
15213439,3676,20160716075249
12278293,10363,20160715231744
769774,42667,20160714193853
33050895,4078,20160704163201
7597176,2085,20160712235751
28455936,4240,20160629205806
50911158,737,20160628050341
7829382,4458,20160717102127
6836159,2731,20160712235751
50128560,5763,20160630212752
2984032,9307,20160717123007
48305027,2917,20160701140445
49453130,2984,20160711194338
42100480,4720,20160701183024
40143776,3075,20160712101242
9185562,5345,20160710140137
13174638,1667,20160712213917
15984973,12207,20160717115741
3656038,1990,20160629205806
29774113,6956,20160708160133
1065717,3423,20160717144717
21619140,4557,20160625061853
46872831,9829,20160715010924
10724184,7019,20160712235751
39419149,2247,20160704191912
33601835,7552,20160716061219
13314292,1001,20160712213917
36264010,4403,20160712040731
29471997,7672,20160708231845
32864343,4407,20160625061853
28624901,2168,20160703145128
456014,3022,20160712213917
48653958,17386,20160716043942
27240019,1563,20160705022348
48212460,2061,20160701012932
50811855,1863,20160701135333
48854940,18472,20160711092111
36210198,1537,20160629205806
6443800,21472,20160716171607
13974372,3205,20160704101710
50840046,1804,20160629205806
47640103,4231,20160708235928
3635360,5483,20160706042453
30483374,2466,20160712114455
470612,11238,20160715015536
36694061,4343,20160704191912
16647928,2407,20160626155916
14736175,1707,20160705215458
36337848,4741,20160628003338
15589442,1326,20160712213917
2783139,4836,20160713003737
7696741,5395,20160712213917
12405376,1403,20160712235751
19773203,1815,20160625061853
229853,31021,20160711095006
20205318,10439,20160629003426
2131111,6956,20160717174829
30625216,5657,20160704191912
36173018,908,20160704205101
3115961,1371,20160703064912
5556806,3594,20160716070111
30864216,3482,20160704163201
24862951,4552,20160703064912
17948764,3003,20160712213917
15621361,5796,20160701182447
840133,18428,20160625061853
252629,26569,20160717071059
41632213,4677,20160714093009
38293652,3779,20160629003426
36351630,2756,20160704163201
786882,18268,20160710072730
28057967,7397,20160714071340
44485414,1649,20160709010640
14756862,4240,20160715200238
16559285,4231,20160712213917
12478979,783,20160712235751
12933866,5033,20160705143944
132465,5782,20160712213917
32912514,8516,20160625171626
7425720,9512,20160706150730
28803602,15787,20160707234636
28859185,1557,20160703145128
164624,29501,20160716121004
5852932,4683,20160708171033
38571482,1933,20160704191912
19506582,4299,20160630172230
28818781,4058,20160703215859
14285521,3363,20160704191912
5448121,2687,20160712213917
201977,31180,20160704191912
50396389,1803,20160629205806
84553,7696,20160717090909
13135617,4532,20160716075531
21477711,2166,20160629205806
22011714,4933,20160710132935
5352015,2024,20160704191912
12880962,1088,20160712235751
3107787,9203,20160625061853
305530,34417,20160717101612
13022869,5767,20160709171816
45547908,1594,20160716175758
15729333,1694,20160625061853
3651424,10404,20160714192159
16082291,4571,20160701134146
50428738,1458,20160625164903
11592887,3680,20160717134855
3520587,9109,20160712213917
2558645,7907,20160706042726
4558510,1386,20160712213917
15793311,1575,20160712213917
1124507,6412,20160711234411
403895,1772,20160704191912
9162305,1679,20160715061824
169983,29149,20160716131417
3204852,6545,20160715100035
14819580,5906,20160716062724
24395049,47308,20160717180124
27774514,2289,20160704163201
47086792,564,20160716083509
50297872,808,20160703154835
40042,1586,20160705101627
2329437,3115,20160717055014
40630364,1966,20160704163201
27330869,1420,20160711122044
6690537,4947,20160712213917
12442062,624,20160713160356
2418997,1175,20160703172111
50302073,9461,20160710181651
14014116,28791,20160717180044
94936,13524,20160717100933
20776579,38695,20160707174929
17614513,2384,20160716060719
29577358,2307,20160706060640
17483053,2111,20160712095502
9467480,11480,20160712235751
21642676,955,20160704191912
22642510,3481,20160703145128
2934018,12515,20160717111501
35633699,9618,20160716090451
39213378,14817,20160702141334
20696563,2400,20160704163201
28190346,11972,20160713123626
8019707,8196,20160713030710
21917058,1290,20160629231142
2062347,4167,20160713003737
33171729,4546,20160625061853
24383795,1989,20160708230008
47878642,10675,20160711092111
38776145,5371,20160715072534
12497883,8897,20160704191912
3952628,1844,20160629003426
987358,27474,20160716003727
5410205,6023,20160712132701
42149882,5588,20160717090511
47803141,1624,20160629205806
47309879,28384,20160708001031
40162362,1846,20160704163201
7507400,4918,20160708222655
30964109,6355,20160708232517
29990732,3004,20160701155434
47345,5966,20160717022316
25321973,10174,20160716014245
30677596,950,20160708203154
10656300,2109,20160706153201
10089076,1203,20160712235751
20980418,4606,20160711213208
26675086,1149,20160708230545
37307408,182921,20160707235703
46243319,1676,20160629205806
32758349,4748,20160711004915
36412223,2181,20160711213208
2997036,1376,20160712235751
35553892,14701,20160704191912
16058564,2256,20160704191912
1236239,2586,20160713163702
35683320,2705,20160704163201
18040827,1754,20160715101505
24208764,33309,20160712101242
48611736,29752,20160717190223
24096028,1054,20160715093435
371779,14821,20160710200321
18304968,1106,20160714204123
33153745,2785,20160703064912
14585609,2920,20160717020203
1146742,5142,20160712235751
48582318,1377,20160717000205
490307,2287,20160709143354
14338110,2289,20160713160356
12763328,12549,20160712122913
14324616,28029,20160704191912
12709925,3083,20160715181800
3463174,1457,20160625061853
5508892,8065,20160713191513
398203,5766,20160717162301
20487280,3372,20160717183545
7398757,4812,20160716055013
22731975,1937,20160704163201
20268312,4251,20160717164514
21728029,2858,20160713161123
26853060,30243,20160715173327
24898813,4830,20160705150639
36863490,29484,20160704191912
30704470,4439,20160708123754
43676082,19906,20160717122653
18388854,1128,20160630210749
34317840,511,20160704175646
36794922,9162,20160625061853
41961893,1709,20160703145128
34612329,4037,20160711213208
24432813,2665,20160711070832
304350,3912,20160704163201
23378485,8664,20160706004433
5289566,2497,20160705224633
2892601,24676,20160715080130
34376707,7316,20160711083003
16043657,1176,20160712213917
24108740,28482,20160712101242
305649,49871,20160712230355
39135550,1799,20160629231142
24290828,2815,20160710054234
13482730,2455,20160626155916
27106891,1382,20160629205806
5806538,3431,20160712213917
4438979,3636,20160703064912
24030385,5034,20160715000959
19451652,4177,20160704191912
9271188,5825,20160712213917
18804594,1053,20160715110645
31361839,2429,20160709172532
2161489,1848,20160703064912
50372334,4003,20160709000400
22071851,2308,20160710132935
1677234,13738,20160717143510
11465586,6140,20160707125032
15018096,15302,20160708073908
7995950,2025,20160625061853
3117496,4916,20160715191935
25992669,5576,20160717122618
7571558,5831,20160714075019
3201174,3287,20160712235751
8072961,9433,20160705140711
50967286,4174,20160703174045
5742365,14054,20160712093430
28468758,1558,20160703145128
25529115,27751,20160704191912
31461781,9088,20160703064912
46189959,2607,20160703064912
31260752,2428,20160704191912
44078703,2831,20160704191912
14474833,1773,20160713155713
12397685,950,20160712235751
41332620,12358,20160629205806
3312788,8396,20160629205806
47818760,47559,20160705100358
27821459,1608,20160716170041
3133980,2313,20160712235751
41636635,5110,20160629205806
571143,4659,20160716080213
11823443,19278,20160705102917
8128870,906,20160707151519
13566683,2992,20160712213917
7025067,13737,20160708222554
14208245,7667,20160715191356
23405347,16272,20160705100358
24653247,984,20160708230110
28834180,3131,20160708231701
44717069,1784,20160629205806
49066504,1973,20160704163201
4812135,5891,20160717071559
21312265,32238,20160629003426
31932685,1478,20160629205806
9456255,3782,20160712213917
10355065,4998,20160704191912
33690841,3905,20160707223309
22526716,6211,20160704163201
175446,16509,20160716121218
25539417,3686,20160714195042
4243450,4066,20160704191912
47906185,2637,20160704163201
23899739,2617,20160704175646
19521415,11171,20160716123447
7783976,16929,20160625061853
46693834,1178,20160626153405
3431522,10424,20160705100358
14891119,1173,20160712101242
19016983,1486,20160716063212
23739480,10166,20160713160356
